cik_str,ticker,title
0001758730,TW,Tradeweb Markets Inc.
0001022671,STLD,STEEL DYNAMICS INC
0000097210,TER,"TERADYNE, INC"
0001101302,ENTG,ENTEGRIS INC
0001679273,LW,"Lamb Weston Holdings, Inc."
0001783398,UWMC,UWM Holdings Corp
0001179929,MOH,"MOLINA HEALTHCARE, INC."
0001671750,DSCSY,Disco Corporation/ADR
0001389170,TRGP,Targa Resources Corp.
0000091419,SJM,J M SMUCKER Co
0001020569,IRM,IRON MOUNTAIN INC
0000048898,HUBB,HUBBELL INC
0000857005,PTC,PTC INC.
0000100517,UAL,"United Airlines Holdings, Inc."
0001397911,LPLA,LPL Financial Holdings Inc.
0001805284,RKT,"Rocket Companies, Inc."
0000020286,CINF,CINCINNATI FINANCIAL CORP
0000016732,CPB,CAMPBELL SOUP CO
0001447629,LNNGY,Li Ning Co. Ltd.
0001000697,WAT,WATERS CORP /DE/
0000832101,IEX,IDEX CORP /DE/
0001754301,FOXA,Fox Corp
0001438077,JRONY,Jeronimo Martins SGPS SA
0001095073,RE,EVEREST RE GROUP LTD
0001190723,TS,TENARIS SA
0000049196,HBAN,HUNTINGTON BANCSHARES INC /MD/
0000073124,NTRS,NORTHERN TRUST CORP
0001022079,DGX,QUEST DIAGNOSTICS INC
0001015922,CHKP,CHECK POINT SOFTWARE TECHNOLOGIES LTD
0001352010,EPAM,"EPAM Systems, Inc."
0001002047,NTAP,"NetApp, Inc."
0001013237,FDS,FACTSET RESEARCH SYSTEMS INC
0001316835,BLDR,"Builders FirstSource, Inc."
0001124140,EXAS,EXACT SCIENCES CORP
0000749098,MGA,MAGNA INTERNATIONAL INC
0000822416,PHM,PULTEGROUP INC/MI/
0000815097,CCL,CARNIVAL CORP
0000789570,MGM,MGM Resorts International
0000011544,WRB,BERKLEY W R CORP
0000031791,RVTY,"REVVITY, INC."
0001025378,WPC,W. P. Carey Inc.
0000051644,IPG,"INTERPUBLIC GROUP OF COMPANIES, INC."
0001802768,RPRX,Royalty Pharma plc
0000052988,J,JACOBS SOLUTIONS INC.
0001773383,DT,"Dynatrace, Inc."
0001811210,LCID,"Lucid Group, Inc."
0001748790,AMCR,Amcor plc
0001069183,AXON,"AXON ENTERPRISE, INC."
0001634997,AGR,"Avangrid, Inc."
0000101778,MRO,MARATHON OIL CORP
0001065696,LKQ,LKQ CORP
0001660134,OKTA,"Okta, Inc."
0001445930,KB,KB Financial Group Inc.
0001262823,WLK,WESTLAKE CORP
0001324424,EXPE,"Expedia Group, Inc."
0001669414,SMPNY,"Sompo Japan Nipponkoa Holdings, Inc./ADR"
0001066119,VIV,TELEFONICA BRASIL S.A.
0001874178,RIVN,"Rivian Automotive, Inc. / DE"
0001144519,BG,BUNGELTD
0001374310,CBOE,"Cboe Global Markets, Inc."
0000861884,RS,RELIANCE STEEL & ALUMINUM CO
0001823945,OWL,BLUE OWL CAPITAL INC.
0001031308,BSY,BENTLEY SYSTEMS INC
0001552033,TRU,TransUnion
0000920522,ESS,"ESSEX PROPERTY TRUST, INC."
0000879169,INCY,INCYTE CORP
0001533232,BEP,Brookfield Renewable Partners L.P.
0001722482,AVTR,"Avantor, Inc."
0001562401,AMH,American Homes 4 Rent
0001001474,KKPNY,KONINKLIJKE KPN N V
0001086222,AKAM,AKAMAI TECHNOLOGIES INC
0001402436,SSNC,SS&C Technologies Holdings Inc
0001378789,AER,AerCap Holdings N.V.
0000908937,SIRI,SIRIUS XM HOLDINGS INC.
0001400691,HDELY,HeidelbergCement AG
0000091440,SNA,Snap-on Inc
0000877212,ZBRA,ZEBRA TECHNOLOGIES CORP
0001780232,GFL,GFL Environmental Inc.
0001172724,GFI,GOLD FIELDS LTD
0001679788,COIN,"Coinbase Global, Inc."
0000874761,AES,AES CORP
0001263043,SHG,SHINHAN FINANCIAL GROUP CO LTD
0001601712,SYF,Synchrony Financial
0000008818,AVY,Avery Dennison Corp
0001711269,EVRG,"Evergy, Inc."
0000845982,SNN,SMITH & NEPHEW PLC
0001736541,NIO,NIO Inc.
0000896076,MGDDY,MICHELIN COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN /FI
0000842023,TECH,BIO-TECHNE Corp
0000024545,TAP,MOLSON COORS BEVERAGE CO
0001281721,SGIOY,SHIONOGI & CO LTD
0001547873,PTCAY,PT Chandra Asri Petrochemical Tbk/ADR
0000759944,CFG,CITIZENS FINANCIAL GROUP INC/RI
0000033213,EQT,EQT Corp
0001125259,CUK,CARNIVAL PLC
0001766502,CHWY,"Chewy, Inc."
0000060086,L,LOEWS CORP
0000042888,GGG,GRACO INC
0000037785,FMC,FMC CORP
0001137789,STX,Seagate Technology Holdings plc
0001319161,WMG,Warner Music Group Corp.
0001937926,BAM,Brookfield Asset Management Ltd.
0001333141,FMS,Fresenius Medical Care AG & Co. KGaA
0000352541,LNT,ALLIANT ENERGY CORP
0000945841,POOL,POOL CORP
0001443646,BAH,Booz Allen Hamilton Holding Corp
0000106040,WDC,WESTERN DIGITAL CORP
0001744676,TME,Tencent Music Entertainment Group
0000217346,TXT,TEXTRON INC
0000105016,WSO,WATSCO INC
0000072331,NDSN,NORDSON CORP
0000895417,ELS,EQUITY LIFESTYLE PROPERTIES INC
0001126975,MMP,"Magellan Midstream Partners, L.P."
0001575965,GLPI,"Gaming & Leisure Properties, Inc."
0000038777,BEN,FRANKLIN RESOURCES INC
0000910521,DECK,DECKERS OUTDOOR CORP
0001324404,CF,"CF Industries Holdings, Inc."
0000800954,OMRNY,OMRON CORP /FI
0000898293,JBL,JABIL INC
0001003935,NICE,NICE Ltd.
0001483994,HTHT,H World Group Ltd
0001445475,BOUYY,Bouygues SA
0000093556,SWK,"STANLEY BLACK & DECKER, INC."
0001070750,HST,"HOST HOTELS & RESORTS, INC."
0000909327,SUZ,Suzano S.A.
0001009001,CCJ,CAMECO CORP
0001855612,GRAB,Grab Holdings Ltd
0000873303,SRPT,"Sarepta Therapeutics, Inc."
0001321732,PEN,Penumbra Inc
0000864749,TRMB,TRIMBLE INC.
0001306830,CE,Celanese Corp
0001468174,H,Hyatt Hotels Corp
0001062579,DOX,AMDOCS LTD
0000806968,WPP,WPP plc
0001646972,ACI,"Albertsons Companies, Inc."
0000866374,FLEX,FLEX LTD.
0001174922,WYNN,WYNN RESORTS LTD
0001375365,SMCI,"Super Micro Computer, Inc."
0000858446,IHG,INTERCONTINENTAL HOTELS GROUP PLC /NEW/
0001170010,KMX,CARMAX INC
0000922621,ERIE,ERIE INDEMNITY CO
0000855658,LSCC,LATTICE SEMICONDUCTOR CORP
0000075677,PKG,PACKAGING CORP OF AMERICA
0000062996,MAS,MASCO CORP /DE/
0001650164,TOST,"Toast, Inc."
0001043277,CHRW,"C. H. ROBINSON WORLDWIDE, INC."
0001794515,ZI,ZoomInfo Technologies Inc.
0000906345,CPT,CAMDEN PROPERTY TRUST
0001002638,OTEX,OPEN TEXT CORP
0001571283,REXR,"Rexford Industrial Realty, Inc."
0001504122,PTBRY,PT Bank Negara Indonesia (Persero) Tbk/ADR
0001285785,MOS,MOSAIC CO
0001127248,EMRAF,EMERA INC
0000004457,UHAL,U-Haul Holding Co /NV/
0000012208,BIO,"BIO-RAD LABORATORIES, INC."
0000944314,LSI,"LIFE STORAGE, INC."
0000930826,SLVYY,SOLVAY S A /ADR/
0000879101,KIM,KIMCO REALTY CORP
0001609711,GDDY,GoDaddy Inc.
0001261333,DOCU,"DOCUSIGN, INC."
0001056696,MANH,MANHATTAN ASSOCIATES INC
0000932477,LNVGY,LENOVO GROUP LTD
0001111711,NI,NISOURCE INC.
0000908255,BWA,BORGWARNER INC
0001447669,TWLO,TWILIO INC
0000790051,CSL,CARLISLE COMPANIES INC
0001801198,LEGN,Legend Biotech Corp
0001336920,LDOS,"Leidos Holdings, Inc."
0001889539,CRBG,"Corebridge Financial, Inc."
0001159152,JHX,James Hardie Industries plc
0000849399,GEN,Gen Digital Inc.
0001611983,LBRDA,Liberty Broadband Corp
0001747748,XM,Qualtrics International Inc.
0001792044,VTRS,Viatris Inc
0000096943,TFX,TELEFLEX INC
0000737758,TTC,TORO CO
0001062066,ALSMY,ALSTOM
0000779152,JKHY,JACK HENRY & ASSOCIATES INC
0001487533,JXHLY,"ENEOS Holdings, Inc./ADR"
0001089063,DKS,"DICK'S SPORTING GOODS, INC."
0001161125,BCH,BANK OF CHILE
0001883685,DKNG,DraftKings Inc.
0000078128,WTRG,"Essential Utilities, Inc."
0000868857,ACM,AECOM
0000765880,PEAK,"HEALTHPEAK PROPERTIES, INC."
0001564708,NWSA,NEWS CORP
0001897982,AZPN,"Aspen Technology, Inc."
0001446597,DQJCY,Don Quijote Holdings Co Ltd
0000051434,IP,INTERNATIONAL PAPER CO /NEW/
0001286681,DPZ,DOMINOS PIZZA INC
0001163653,NMR,NOMURA HOLDINGS INC
0001370637,ETSY,ETSY INC
0001278021,MKTX,MARKETAXESS HOLDINGS INC
0001109354,BRKR,BRUKER CORP
0001015820,QGEN,QIAGEN N.V.
0001001290,BAP,CREDICORP LTD
0001032975,LOGI,LOGITECH INTERNATIONAL S.A.
0001810806,U,Unity Software Inc.
0001617640,ZG,"ZILLOW GROUP, INC."
0001849253,RYAN,"RYAN SPECIALTY HOLDINGS, INC."
0001786352,BILL,"BILL Holdings, Inc."
0000895126,CHK,CHESAPEAKE ENERGY CORP
0001579298,BURL,"Burlington Stores, Inc."
0000110621,RPM,RPM INTERNATIONAL INC/DE/
0001841666,APA,APA Corp
0001584509,ARMK,Aramark
0000020212,CHDN,Churchill Downs Inc
0001642545,SWAV,"Shockwave Medical, Inc."
0001287750,ARCC,ARES CAPITAL CORP
0001787425,XP,XP Inc.
0000916540,DAR,DARLING INGREDIENTS INC.
0001298675,CUBE,CubeSmart
0001492422,APLS,"Apellis Pharmaceuticals, Inc."
0001527166,CG,Carlyle Group Inc.
0001811074,TPL,Texas Pacific Land Corp
0001067428,AU,ANGLOGOLD ASHANTI LTD
0001642896,IOT,Samsara Inc.
0000320335,GL,GLOBE LIFE INC.
0000091142,AOS,SMITH A O CORP
0000059527,LECO,LINCOLN ELECTRIC HOLDINGS INC
0000021175,CNA,CNA FINANCIAL CORP
0001511737,UI,Ubiquiti Inc.
0001069202,LII,LENNOX INTERNATIONAL INC
0001100682,CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC."
0001423902,WES,"Western Midstream Partners, LP"
0001370946,OC,Owens Corning
0001604778,QRVO,"Qorvo, Inc."
0001177609,FIVE,"FIVE BELOW, INC"
0000089089,SCI,SERVICE CORP INTERNATIONAL
0000813828,PARA,Paramount Global
0001000228,HSIC,HENRY SCHEIN INC
0001043604,JNPR,JUNIPER NETWORKS INC
0001019849,PAG,"PENSKE AUTOMOTIVE GROUP, INC."
0001507079,FND,"Floor & Decor Holdings, Inc."
0000812011,MTN,VAIL RESORTS INC
0001046102,RBA,RITCHIE BROS AUCTIONEERS INC
0001082554,UTHR,UNITED THERAPEUTICS Corp
0001341766,CELH,"Celsius Holdings, Inc."
0001042046,AFG,AMERICAN FINANCIAL GROUP INC
0001725057,CDAY,Ceridian HCM Holding Inc.
0000915389,EMN,EASTMAN CHEMICAL CO
0001116132,TPR,"TAPESTRY, INC."
0001591698,PCTY,Paylocity Holding Corp
0000910606,REG,REGENCY CENTERS CORP
0001070423,PAA,PLAINS ALL AMERICAN PIPELINE LP
0000898174,RGA,REINSURANCE GROUP OF AMERICA INC
0000730272,RGEN,REPLIGEN CORP
0000077360,PNR,PENTAIR plc
0000891103,MTCH,"Match Group, Inc."
0000913144,RNR,RENAISSANCERE HOLDINGS LTD
0001718852,RXDX,"Prometheus Biosciences, Inc."
0000851205,CGNX,COGNEX CORP
0001219601,CCK,CROWN HOLDINGS INC
0001331875,FNF,"Fidelity National Financial, Inc."
0001588823,TFII,TFI International Inc.
0001579241,ALLE,Allegion plc
0001024305,COTY,COTY INC.
0001127055,VIVHY,VIVENDI
0000006201,AAL,American Airlines Group Inc.
0001665918,USFD,US Foods Holding Corp.
0000769218,AEG,AEGON NV
0000904851,YPF,YPF SOCIEDAD ANONIMA
0001090425,LAMR,LAMAR ADVERTISING CO/NEW
0001560385,LSXMA,Liberty Media Corp
0000091576,KEY,KEYCORP /NEW/
0001385535,GLPEY,"Galp Energia, SGPS, S.A."
0001347557,PAC,Pacific Airport Group
0001495686,ZSHGY,Zhongsheng Group Holdings Limited/ADR/
0001076378,CX,CEMEX SAB DE CV
0001692819,VST,Vistra Corp.
0001043219,NLY,ANNALY CAPITAL MANAGEMENT INC
0001647088,WSC,WillScot Mobile Mini Holdings Corp.
0001135951,RDY,DR REDDYS LABORATORIES LTD
0001590895,CZR,"Caesars Entertainment, Inc."
0001333986,EQH,"Equitable Holdings, Inc."
0001436786,OUKPY,Outotec OYJ
0001492691,KNX,Knight-Swift Transportation Holdings Inc.
0000352915,UHS,UNIVERSAL HEALTH SERVICES INC
0000887225,KEP,KOREA ELECTRIC POWER CORP
0000005513,UNM,Unum Group
0001048695,FFIV,"F5, INC."
0000082811,RRX,REGAL REXNORD CORP
0000914475,NBIX,NEUROCRINE BIOSCIENCES INC
0001618673,PFGC,Performance Food Group Co
0001049183,ACCYY,ACCOR
0001627014,BKI,"Black Knight, Inc."
0001751008,APP,AppLovin Corp
0001734722,PATH,"UiPath, Inc."
0001449003,ASXFY,ASX Ltd.
0001073404,GGB,GERDAU S.A.
0001858985,ONON,On Holding AG
0000764622,PNW,PINNACLE WEST CAPITAL CORP
0001338065,DCP,"DCP Midstream, LP"
0001446457,BDNNY,Boliden AB
0001027552,BSAC,BANCO SANTANDER CHILE
0001177394,SNX,TD SYNNEX CORP
0001600520,JPXGY,"Japan Exchange Group, Inc./ADR"
0001027664,ESLT,ELBIT SYSTEMS LTD
0001609550,INSP,"Inspire Medical Systems, Inc."
0000726958,CASY,CASEYS GENERAL STORES INC
0000880266,AGCO,AGCO CORP /DE
0000927066,DVA,DAVITA INC.
0001289419,MORN,"Morningstar, Inc."
0001123452,ASR,SOUTHEAST AIRPORT GROUP
0001699838,CFLT,"Confluent, Inc."
0000818686,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD
0001474432,PSTG,"Pure Storage, Inc."
0001529192,VIPS,Vipshop Holdings Ltd
0000701985,BBWI,"Bath & Body Works, Inc."
0001792580,OVV,Ovintiv Inc.
0001831097,AGL,"agilon health, inc."
0001551467,CCOEY,"Capcom Co., LTD/ADR"
0000046080,HAS,"HASBRO, INC."
0000937556,MASI,MASIMO CORP
0001446418,MTLHY,Mitsubishi Chemical Holdings Corp
0001531152,BJ,"BJ's Wholesale Club Holdings, Inc."
0001915657,DINO,HF Sinclair Corp
0001611052,PCOR,"PROCORE TECHNOLOGIES, INC."
0001771917,KRTX,"Karuna Therapeutics, Inc."
0001015650,SKM,SK TELECOM CO LTD
0000019584,CHE,CHEMED CORP
0000105634,EME,"EMCOR Group, Inc."
0000085535,RGLD,ROYAL GOLD INC
0001232524,JAZZ,Jazz Pharmaceuticals plc
0001552653,REMYY,Remy Cointreau/ADR
0001501585,HII,"HUNTINGTON INGALLS INDUSTRIES, INC."
0000040729,ALLY,Ally Financial Inc.
0001845338,MNDY,monday.com Ltd.
0001467623,DBX,"DROPBOX, INC."
0001783879,HOOD,"Robinhood Markets, Inc."
0001880661,TPG,TPG Inc.
0001357615,KBR,"KBR, INC."
0001065837,SKX,SKECHERS USA INC
0001428439,ROKU,"ROKU, INC"
0001455863,COLD,AMERICOLD REALTY TRUST
0001519751,FBIN,"Fortune Brands Innovations, Inc."
0000818479,XRAY,DENTSPLY SIRONA Inc.
0000822818,CLH,CLEAN HARBORS INC
0001308547,DLB,"Dolby Laboratories, Inc."
0000941221,ICL,ICL Group Ltd.
0000029644,DCI,DONALDSON Co INC
0001013871,NRG,"NRG ENERGY, INC."
0001645113,NVCR,NovoCure Ltd
0001842827,BZ,Kanzhun Ltd
0000015615,MTZ,MASTEC INC
0000314590,SSL,SASOL LTD
0001327068,USO,"United States Oil Fund, LP"
0001604028,WMS,"ADVANCED DRAINAGE SYSTEMS, INC."
0000935494,NATI,NATIONAL INSTRUMENTS CORP
0000751364,NNN,"NNN REIT, INC."
0000350894,SEIC,SEI INVESTMENTS CO
0001557860,GLOB,Globant S.A.
0000813762,IEP,ICAHN ENTERPRISES L.P.
0000866291,ALGM,"ALLEGRO MICROSYSTEMS, INC."
0001418819,IRDM,Iridium Communications Inc.
0001408075,GPK,GRAPHIC PACKAGING HOLDING CO
0000910073,NYCB,NEW YORK COMMUNITY BANCORP INC
0001342874,TX,Ternium S.A.
0000100826,UELMO,UNION ELECTRIC CO
0001177702,SAIA,SAIA INC
0000794170,TOL,"Toll Brothers, Inc."
0000842162,LEA,LEAR CORP
0001674101,VRT,Vertiv Holdings Co
0001570585,LBTYA,Liberty Global plc
0000929008,WCC,WESCO INTERNATIONAL INC
0001037540,BXP,BOSTON PROPERTIES INC
0000896622,ATR,"APTARGROUP, INC."
0001091907,WWE,WORLD WRESTLING ENTERTAINMENTINC
0001289460,TXRH,"Texas Roadhouse, Inc."
0001720635,NVT,nVent Electric plc
0000201533,CMS-PB,CONSUMERS ENERGY CO
0000764065,CLF,CLEVELAND-CLIFFS INC.
0001037038,RL,RALPH LAUREN CORP
0001170858,SBS,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP
0001438569,GRFS,Grifols SA
0000106640,WHR,WHIRLPOOL CORP /DE/
0001450123,JBSAY,JBS S.A.
0001330568,SLV,iShares Silver Trust
0000831641,TTEK,TETRA TECH INC
0000719955,WSM,WILLIAMS SONOMA INC
0001732845,WRK,WestRock Co
0001005284,OLED,UNIVERSAL DISPLAY CORP \PA\
0000315213,RHI,ROBERT HALF INTERNATIONAL INC.
0000007536,ARW,"ARROW ELECTRONICS, INC"
0001309108,WEX,WEX Inc.
0000074260,ORI,OLD REPUBLIC INTERNATIONAL CORP
0000769520,MIDD,MIDDLEBY Corp
0000917273,RMBS,RAMBUS INC
0000049600,EGP,EASTGROUP PROPERTIES INC
0001034670,ALV,AUTOLIV INC
0001474735,GNRC,GENERAC HOLDINGS INC.
0000070318,THC,TENET HEALTHCARE CORP
0000936395,CIEN,CIENA CORP
0000034903,FRT,FEDERAL REALTY INVESTMENT TRUST
0001069157,EWBC,EAST WEST BANCORP INC
0001669162,KNSL,"Kinsale Capital Group, Inc."
0001046257,INGR,Ingredion Inc
0000938323,PSO,PEARSON PLC
0001326380,GME,GameStop Corp.
0001810997,XPEV,XPENG INC.
0001849853,STVN,Stevanato Group S.p.A.
0001635088,ROIV,Roivant Sciences Ltd.
0000921825,FR,FIRST INDUSTRIAL REALTY TRUST INC
0000096223,JEF,Jefferies Financial Group Inc.
0001884082,PSNY,Polestar Automotive Holding UK PLC
0001378992,BERY,"BERRY GLOBAL GROUP, INC."
0001173382,CAE,CAE INC
0001826168,TIMB,TIM S.A.
0000103379,VFC,V F CORP
0001021635,OGE,OGE ENERGY CORP.
0000315852,RRC,RANGE RESOURCES CORP
0001618732,NTNX,"Nutanix, Inc."
0001398659,G,Genpact LTD
0001723690,BILI,Bilibili Inc.
0001037976,JLL,JONES LANG LASALLE INC
0001360604,HR,Healthcare Realty Trust Inc
0000888491,OHI,OMEGA HEALTHCARE INVESTORS INC
0001535929,VOYA,"Voya Financial, Inc."
0000914208,IVZ,Invesco Ltd.
0001513845,YNDX,Yandex N.V.
0000039263,CFR,"CULLEN/FROST BANKERS, INC."
0001766363,EDR,"Endeavor Group Holdings, Inc."
0000016058,CACI,CACI INTERNATIONAL INC /DE/
0000889331,LFUS,LITTELFUSE INC /DE
0001910851,RCM,R1 RCM Inc. /DE
0001852244,GXO,"GXO Logistics, Inc."
0001789832,HESM,Hess Midstream LP
0001596783,CTLT,"Catalent, Inc."
0001475922,PRI,"Primerica, Inc."
0001707753,ESTC,Elastic N.V.
0001158449,AAP,ADVANCE AUTO PARTS INC
0001023128,LAD,LITHIA MOTORS INC
0001049502,MKSI,MKS INSTRUMENTS INC
0001481045,DSEEY,Daiwa Securities Group Inc.
0001267238,AIZ,"ASSURANT, INC."
0001528396,GWRE,"Guidewire Software, Inc."
0001334036,CROX,"Crocs, Inc."
0001264136,WF,WOORI FINANCIAL GROUP INC.
0001616862,AXTA,Axalta Coating Systems Ltd.
0000906553,BYD,BOYD GAMING CORP
0001818201,CCCS,CCC Intelligent Solutions Holdings Inc.
0001050140,DSGX,DESCARTES SYSTEMS GROUP INC
0000216228,ITT,ITT INC.
0001633931,BLD,TopBuild Corp
0000074303,OLN,OLIN Corp
0001710864,MSSMY,Misumi Group Inc./ADR
0001433270,AR,ANTERO RESOURCES Corp
0001856525,CNM,"Core & Main, Inc."
0000723612,CAR,"AVIS BUDGET GROUP, INC."
0000108312,WWD,"Woodward, Inc."
0001598110,CYBR,CyberArk Software Ltd.
0001637810,FSV,FirstService Corp
0000801337,WBS,WEBSTER FINANCIAL CORP
0001131383,STN,STANTEC INC
0001206264,TPX,"TEMPUR SEALY INTERNATIONAL, INC."
0001477294,ST,Sensata Technologies Holding plc
0000887936,FCN,"FTI CONSULTING, INC"
0001372920,EDU,New Oriental Education & Technology Group Inc.
0001520697,ACHC,"Acadia Healthcare Company, Inc."
0001558812,MEJHY,MEIJI Holdings Co Ltd/ADR
0000895419,WOLF,"WOLFSPEED, INC."
0001366561,SMAR,SMARTSHEET INC
0001650729,SITE,"SiteOne Landscape Supply, Inc."
0000063276,MAT,MATTEL INC /DE/
0000853816,LSTR,LANDSTAR SYSTEM INC
0001720671,HCP,"HashiCorp, Inc."
0000317540,COKE,"Coca-Cola Consolidated, Inc."
0001674910,VVV,VALVOLINE INC
0000355811,GNTX,GENTEX CORP
0001448978,SMBMY,SembCorp Marine Ltd.
0001479094,STAG,"STAG Industrial, Inc."
0001860742,BLCO,Bausch & Lomb Corp
0000350698,AN,"AUTONATION, INC."
0001838413,YMM,Full Truck Alliance Co. Ltd.
0001157557,CIG,ENERGY CO OF MINAS GERAIS
0000939767,EXEL,"EXELIXIS, INC."
0001521036,LNTH,"Lantheus Holdings, Inc."
0001047127,AMKR,"AMKOR TECHNOLOGY, INC."
0001668397,MEDP,"Medpace Holdings, Inc."
0001486159,CHRD,Chord Energy Corp
0000931015,PII,Polaris Inc.
0001681459,FTI,TechnipFMC plc
0001770787,TXG,"10x Genomics, Inc."
0001513761,NCLH,Norwegian Cruise Line Holdings Ltd.
0001573516,MUSA,Murphy USA Inc.
0001437178,EGFEY,EFG Eurobank Ergasias S.A./ADR
0001562088,DUOL,"Duolingo, Inc."
0000077877,PDCE,"PDC ENERGY, INC."
0000720672,SF,STIFEL FINANCIAL CORP
0000026324,CW,CURTISS WRIGHT CORP
0001767582,LKNCY,Luckin Coffee Inc.
0001477049,PHYS,Sprott Physical Gold Trust
0000022356,CBSH,COMMERCE BANCSHARES INC /MO/
0000851968,MHK,MOHAWK INDUSTRIES INC
0001722684,WH,"WYNDHAM HOTELS & RESORTS, INC."
0000917251,ADC,AGREE REALTY CORP
0001302215,HLI,"HOULIHAN LOKEY, INC."
0000230557,SIGI,SELECTIVE INSURANCE GROUP INC
0001636222,WING,Wingstop Inc.
0001701732,ALTR,Altair Engineering Inc.
0001583708,S,"SentinelOne, Inc."
0001675149,AA,Alcoa Corp
0000785161,EHC,Encompass Health Corp
0000717605,HXL,HEXCEL CORP /DE/
0001071371,CIB,BANCOLOMBIA SA
0001324948,RBC,RBC Bearings INC
0000067716,MDU,MDU RESOURCES GROUP INC
0001076930,NOVT,NOVANTA INC
0001402388,WFG,"WEST FRASER TIMBER CO., LTD"
0000091767,SON,SONOCO PRODUCTS CO
0001516513,DOCS,"Doximity, Inc."
0001092699,SPSC,SPS COMMERCE INC
0001581068,BRX,Brixmor Property Group Inc.
0001021860,NOV,NOV Inc.
0001046311,CHH,CHOICE HOTELS INTERNATIONAL INC /DE
0000884614,UGI,UGI CORP /PA/
0001637207,PLNT,"Planet Fitness, Inc."
0000071691,NYT,NEW YORK TIMES CO
0001512544,ITTOY,ITOCHU Techno-Solutions Corporation/ADR
0000918646,EXP,EAGLE MATERIALS INC
0000102729,VMI,VALMONT INDUSTRIES INC
0001430162,CSAN,Cosan S.A.
0000892450,KT,KT CORP
0000036966,FHN,FIRST HORIZON CORP
0000874015,IONS,IONIS PHARMACEUTICALS INC
0001567683,CWEN,"Clearway Energy, Inc."
0000701818,KGC,KINROSS GOLD CORP
0001012100,SEE,SEALED AIR CORP/DE
0001748797,DOOO,BRP Inc.
0001791863,BEPC,Brookfield Renewable Corp
0001567514,ITCI,"Intra-Cellular Therapies, Inc."
0000766421,ALK,"ALASKA AIR GROUP, INC."
0001069878,TREX,TREX CO INC
0000084246,RLI,RLI CORP
0000885550,CACC,CREDIT ACCEPTANCE CORP
0001174169,AQN,ALGONQUIN POWER & UTILITIES CORP.
0001472787,FAF,First American Financial Corp
0001906324,QDEL,QuidelOrtho Corp
0001786431,REYN,Reynolds Consumer Products Inc.
0000717423,MUR,MURPHY OIL CORP
0001465128,STWD,"STARWOOD PROPERTY TRUST, INC."
0001852131,NXT,Nextracker Inc.
0001486957,BWXT,"BWX Technologies, Inc."
0001509589,CIVI,"CIVITAS RESOURCES, INC."
0001494319,UNVR,Univar Solutions Inc.
0001166003,XPO,"XPO, Inc."
0001029199,EEFT,"EURONET WORLDWIDE, INC."
0000057515,LANC,LANCASTER COLONY CORP
0001830043,BMBL,Bumble Inc.
0001455955,PUTKY,PT United Tractors Tbk / ADR
0000078239,PVH,PVH CORP. /DE/
0001546354,DUFRY,Dufry AG/ADR
0001895262,NE,Noble Corp plc
0001604821,NTRA,"Natera, Inc."
0001819928,DV,"DoubleVerify Holdings, Inc."
0000875357,BOKF,BOK FINANCIAL CORP
0000066570,MSA,MSA Safety Inc
0001520006,MTDR,Matador Resources Co
0000795403,WTS,WATTS WATER TECHNOLOGIES INC
0001068851,PB,PROSPERITY BANCSHARES INC
0000014930,BC,BRUNSWICK CORP
0000007332,SWN,SOUTHWESTERN ENERGY CO
0001142417,NXST,"NEXSTAR MEDIA GROUP, INC."
0001128928,FLO,FLOWERS FOODS INC
0001600033,ELF,"e.l.f. Beauty, Inc."
0000098362,TKR,TIMKEN CO
0001308606,SRC,"SPIRIT REALTY CAPITAL, INC."
0001757073,NVST,Envista Holdings Corp
0001530950,POST,"Post Holdings, Inc."
0001528849,RH,RH
0000771992,PAAS,PAN AMERICAN SILVER CORP
0000750004,LNW,"Light & Wonder, Inc."
0001423689,AGNC,AGNC Investment Corp.
0001553915,CRCBY,"Chongqing Rural Commercial Bank Co., Ltd./ADR"
0001111928,IPGP,IPG PHOTONICS CORP
0001237831,GMED,GLOBUS MEDICAL INC
0001658566,PR,Permian Resources Corp
0001794669,FOUR,"Shift4 Payments, Inc."
0001703056,ADT,ADT Inc.
0001422183,FSK,FS KKR Capital Corp
0001447137,BKGFY,Berkeley Group Holdings plc
0001035983,FIX,COMFORT SYSTEMS USA INC
0000802481,PPC,PILGRIMS PRIDE CORP
0001796209,APG,APi Group Corp
0001754581,FUTU,Futu Holdings Ltd
0000704532,ONTO,ONTO INNOVATION INC.
0001291733,GOL,Gol Intelligent Airlines Inc.
0000937098,TNET,"TRINET GROUP, INC."
0000094845,LEVI,LEVI STRAUSS & CO
0001749723,NFE,New Fortress Energy Inc.
0001653482,GTLB,Gitlab Inc.
0001835963,GLBE,Global-E Online Ltd.
0001723089,CHX,ChampionX Corp
0001113232,ACLS,AXCELIS TECHNOLOGIES INC
0000022444,CMC,COMMERCIAL METALS Co
0001571123,SAIC,Science Applications International Corp
0001805387,CERE,"Cerevel Therapeutics Holdings, Inc."
0001618563,NSA,National Storage Affiliates Trust
0001057877,IDA,IDACORP INC
0001688568,DXC,DXC Technology Co
